t_beat,rr_ms,abs_drr,z_rr,z_abs_drr
73127,1008.0,40.0,-0.5706516645631288,-0.2181843088335302
73128,1008.0,0.0,-0.5706516645631288,-0.7696028436344046
73129,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73130,984.0,16.0,-0.7281226327851644,-0.5490354297140548
73131,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73132,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73133,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73134,960.0,16.0,-0.8855936010072,-0.5490354297140548
73135,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73136,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73137,1016.0,32.0,-0.5181613418224503,-0.328468015793705
73138,1000.0,16.0,-0.6231419873038073,-0.5490354297140548
73139,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73140,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73141,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73142,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73143,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73144,944.0,32.0,-0.990574246488557,-0.328468015793705
73145,944.0,0.0,-0.990574246488557,-0.7696028436344046
73146,968.0,24.0,-0.8331032782665214,-0.4387517227538799
73147,992.0,24.0,-0.6756323100444859,-0.4387517227538799
73148,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73149,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73150,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73151,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73152,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73153,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73154,960.0,24.0,-0.8855936010072,-0.4387517227538799
73155,944.0,16.0,-0.990574246488557,-0.5490354297140548
73156,968.0,24.0,-0.8331032782665214,-0.4387517227538799
73157,968.0,0.0,-0.8331032782665214,-0.7696028436344046
73158,952.0,16.0,-0.9380839237478784,-0.5490354297140548
73159,968.0,16.0,-0.8331032782665214,-0.5490354297140548
73160,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73161,952.0,24.0,-0.9380839237478784,-0.4387517227538799
73162,1000.0,48.0,-0.6231419873038073,-0.1079006018733553
73163,960.0,40.0,-0.8855936010072,-0.2181843088335302
73164,1008.0,48.0,-0.5706516645631288,-0.1079006018733553
73165,1008.0,0.0,-0.5706516645631288,-0.7696028436344046
73166,976.0,32.0,-0.7806129555258429,-0.328468015793705
73167,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73168,992.0,24.0,-0.6756323100444859,-0.4387517227538799
73169,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73170,984.0,16.0,-0.7281226327851644,-0.5490354297140548
73171,1000.0,16.0,-0.6231419873038073,-0.5490354297140548
73172,1000.0,0.0,-0.6231419873038073,-0.7696028436344046
73173,1008.0,8.0,-0.5706516645631288,-0.6593191366742297
73174,976.0,32.0,-0.7806129555258429,-0.328468015793705
73175,960.0,16.0,-0.8855936010072,-0.5490354297140548
73176,960.0,0.0,-0.8855936010072,-0.7696028436344046
73177,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73178,1016.0,40.0,-0.5181613418224503,-0.2181843088335302
73179,992.0,24.0,-0.6756323100444859,-0.4387517227538799
73180,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73181,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73182,992.0,0.0,-0.6756323100444859,-0.7696028436344046
73183,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73184,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73185,960.0,16.0,-0.8855936010072,-0.5490354297140548
73186,952.0,8.0,-0.9380839237478784,-0.6593191366742297
73187,968.0,16.0,-0.8331032782665214,-0.5490354297140548
73188,1016.0,48.0,-0.5181613418224503,-0.1079006018733553
73189,1016.0,0.0,-0.5181613418224503,-0.7696028436344046
73190,1024.0,8.0,-0.4656710190817718,-0.6593191366742297
73191,1016.0,8.0,-0.5181613418224503,-0.6593191366742297
73192,1000.0,16.0,-0.6231419873038073,-0.5490354297140548
73193,1000.0,0.0,-0.6231419873038073,-0.7696028436344046
73194,1008.0,8.0,-0.5706516645631288,-0.6593191366742297
73195,984.0,24.0,-0.7281226327851644,-0.4387517227538799
73196,960.0,24.0,-0.8855936010072,-0.4387517227538799
73197,992.0,32.0,-0.6756323100444859,-0.328468015793705
73198,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73199,1016.0,16.0,-0.5181613418224503,-0.5490354297140548
73200,1016.0,0.0,-0.5181613418224503,-0.7696028436344046
73201,1016.0,0.0,-0.5181613418224503,-0.7696028436344046
73202,1008.0,8.0,-0.5706516645631288,-0.6593191366742297
73203,1024.0,16.0,-0.4656710190817718,-0.5490354297140548
73204,1024.0,0.0,-0.4656710190817718,-0.7696028436344046
73205,992.0,32.0,-0.6756323100444859,-0.328468015793705
73206,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73207,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73208,1008.0,40.0,-0.5706516645631288,-0.2181843088335302
73209,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73210,1008.0,8.0,-0.5706516645631288,-0.6593191366742297
73211,1008.0,0.0,-0.5706516645631288,-0.7696028436344046
73212,1024.0,16.0,-0.4656710190817718,-0.5490354297140548
73213,1032.0,8.0,-0.4131806963410933,-0.6593191366742297
73214,1016.0,16.0,-0.5181613418224503,-0.5490354297140548
73215,992.0,24.0,-0.6756323100444859,-0.4387517227538799
73216,992.0,0.0,-0.6756323100444859,-0.7696028436344046
73217,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73218,952.0,48.0,-0.9380839237478784,-0.1079006018733553
73219,952.0,0.0,-0.9380839237478784,-0.7696028436344046
73220,984.0,32.0,-0.7281226327851644,-0.328468015793705
73221,960.0,24.0,-0.8855936010072,-0.4387517227538799
73222,984.0,24.0,-0.7281226327851644,-0.4387517227538799
73223,984.0,0.0,-0.7281226327851644,-0.7696028436344046
73224,968.0,16.0,-0.8331032782665214,-0.5490354297140548
73225,968.0,0.0,-0.8331032782665214,-0.7696028436344046
73226,984.0,16.0,-0.7281226327851644,-0.5490354297140548
73227,984.0,0.0,-0.7281226327851644,-0.7696028436344046
73228,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73229,944.0,32.0,-0.990574246488557,-0.328468015793705
73230,936.0,8.0,-1.0430645692292355,-0.6593191366742297
73231,960.0,24.0,-0.8855936010072,-0.4387517227538799
73232,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73233,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73234,952.0,24.0,-0.9380839237478784,-0.4387517227538799
73235,960.0,8.0,-0.8855936010072,-0.6593191366742297
73236,984.0,24.0,-0.7281226327851644,-0.4387517227538799
73237,984.0,0.0,-0.7281226327851644,-0.7696028436344046
73238,968.0,16.0,-0.8331032782665214,-0.5490354297140548
73239,960.0,8.0,-0.8855936010072,-0.6593191366742297
73240,960.0,0.0,-0.8855936010072,-0.7696028436344046
73241,936.0,24.0,-1.0430645692292355,-0.4387517227538799
73242,960.0,24.0,-0.8855936010072,-0.4387517227538799
73243,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73244,952.0,16.0,-0.9380839237478784,-0.5490354297140548
73245,968.0,16.0,-0.8331032782665214,-0.5490354297140548
73246,984.0,16.0,-0.7281226327851644,-0.5490354297140548
73247,984.0,0.0,-0.7281226327851644,-0.7696028436344046
73248,968.0,16.0,-0.8331032782665214,-0.5490354297140548
73249,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73250,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73251,968.0,0.0,-0.8331032782665214,-0.7696028436344046
73252,944.0,24.0,-0.990574246488557,-0.4387517227538799
73253,944.0,0.0,-0.990574246488557,-0.7696028436344046
73254,976.0,32.0,-0.7806129555258429,-0.328468015793705
73255,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73256,992.0,16.0,-0.6756323100444859,-0.5490354297140548
73257,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73258,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73259,984.0,16.0,-0.7281226327851644,-0.5490354297140548
73260,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73261,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73262,960.0,16.0,-0.8855936010072,-0.5490354297140548
73263,944.0,16.0,-0.990574246488557,-0.5490354297140548
73264,984.0,40.0,-0.7281226327851644,-0.2181843088335302
73265,1008.0,24.0,-0.5706516645631288,-0.4387517227538799
73266,992.0,16.0,-0.6756323100444859,-0.5490354297140548
73267,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73268,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73269,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73270,984.0,0.0,-0.7281226327851644,-0.7696028436344046
73271,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73272,944.0,32.0,-0.990574246488557,-0.328468015793705
73273,928.0,16.0,-1.095554891969914,-0.5490354297140548
73274,984.0,56.0,-0.7281226327851644,0.0023831050868195
73275,936.0,48.0,-1.0430645692292355,-0.1079006018733553
73276,920.0,16.0,-1.1480452147105926,-0.5490354297140548
73277,1000.0,80.0,-0.6231419873038073,0.3332342259673441
73278,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73279,1008.0,16.0,-0.5706516645631288,-0.5490354297140548
73280,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73281,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73282,952.0,40.0,-0.9380839237478784,-0.2181843088335302
73283,928.0,24.0,-1.095554891969914,-0.4387517227538799
73284,968.0,40.0,-0.8331032782665214,-0.2181843088335302
73285,992.0,24.0,-0.6756323100444859,-0.4387517227538799
73286,968.0,24.0,-0.8331032782665214,-0.4387517227538799
73287,952.0,16.0,-0.9380839237478784,-0.5490354297140548
73288,976.0,24.0,-0.7806129555258429,-0.4387517227538799
73289,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73290,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73291,960.0,8.0,-0.8855936010072,-0.6593191366742297
73292,952.0,8.0,-0.9380839237478784,-0.6593191366742297
73293,952.0,0.0,-0.9380839237478784,-0.7696028436344046
73294,968.0,16.0,-0.8331032782665214,-0.5490354297140548
73295,968.0,0.0,-0.8331032782665214,-0.7696028436344046
73296,936.0,32.0,-1.0430645692292355,-0.328468015793705
73297,968.0,32.0,-0.8331032782665214,-0.328468015793705
73298,984.0,16.0,-0.7281226327851644,-0.5490354297140548
73299,1040.0,56.0,-0.3606903736004147,0.0023831050868195
73300,1016.0,24.0,-0.5181613418224503,-0.4387517227538799
73301,1008.0,8.0,-0.5706516645631288,-0.6593191366742297
73302,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73303,984.0,16.0,-0.7281226327851644,-0.5490354297140548
73304,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73305,1000.0,24.0,-0.6231419873038073,-0.4387517227538799
73306,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73307,992.0,0.0,-0.6756323100444859,-0.7696028436344046
73308,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73309,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73310,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73311,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73312,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73313,968.0,0.0,-0.8331032782665214,-0.7696028436344046
73314,968.0,0.0,-0.8331032782665214,-0.7696028436344046
73315,984.0,16.0,-0.7281226327851644,-0.5490354297140548
73316,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73317,1008.0,32.0,-0.5706516645631288,-0.328468015793705
73318,1032.0,24.0,-0.4131806963410933,-0.4387517227538799
73319,1016.0,16.0,-0.5181613418224503,-0.5490354297140548
73320,992.0,24.0,-0.6756323100444859,-0.4387517227538799
73321,1016.0,24.0,-0.5181613418224503,-0.4387517227538799
73322,976.0,40.0,-0.7806129555258429,-0.2181843088335302
73323,992.0,16.0,-0.6756323100444859,-0.5490354297140548
73324,960.0,32.0,-0.8855936010072,-0.328468015793705
73325,1008.0,48.0,-0.5706516645631288,-0.1079006018733553
73326,992.0,16.0,-0.6756323100444859,-0.5490354297140548
73327,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73328,984.0,16.0,-0.7281226327851644,-0.5490354297140548
73329,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73330,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73331,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73332,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73333,944.0,24.0,-0.990574246488557,-0.4387517227538799
73334,944.0,0.0,-0.990574246488557,-0.7696028436344046
73335,976.0,32.0,-0.7806129555258429,-0.328468015793705
73336,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73337,992.0,16.0,-0.6756323100444859,-0.5490354297140548
73338,1008.0,16.0,-0.5706516645631288,-0.5490354297140548
73339,1008.0,0.0,-0.5706516645631288,-0.7696028436344046
73340,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73341,1008.0,8.0,-0.5706516645631288,-0.6593191366742297
73342,968.0,40.0,-0.8331032782665214,-0.2181843088335302
73343,952.0,16.0,-0.9380839237478784,-0.5490354297140548
73344,960.0,8.0,-0.8855936010072,-0.6593191366742297
73345,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73346,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73347,968.0,16.0,-0.8331032782665214,-0.5490354297140548
73348,960.0,8.0,-0.8855936010072,-0.6593191366742297
73349,960.0,0.0,-0.8855936010072,-0.7696028436344046
73350,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73351,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73352,960.0,16.0,-0.8855936010072,-0.5490354297140548
73353,960.0,0.0,-0.8855936010072,-0.7696028436344046
73354,936.0,24.0,-1.0430645692292355,-0.4387517227538799
73355,960.0,24.0,-0.8855936010072,-0.4387517227538799
73356,960.0,0.0,-0.8855936010072,-0.7696028436344046
73357,952.0,8.0,-0.9380839237478784,-0.6593191366742297
73358,968.0,16.0,-0.8331032782665214,-0.5490354297140548
73359,1016.0,48.0,-0.5181613418224503,-0.1079006018733553
73360,1008.0,8.0,-0.5706516645631288,-0.6593191366742297
73361,1024.0,16.0,-0.4656710190817718,-0.5490354297140548
73362,984.0,40.0,-0.7281226327851644,-0.2181843088335302
73363,952.0,32.0,-0.9380839237478784,-0.328468015793705
73364,936.0,16.0,-1.0430645692292355,-0.5490354297140548
73365,968.0,32.0,-0.8331032782665214,-0.328468015793705
73366,1000.0,32.0,-0.6231419873038073,-0.328468015793705
73367,960.0,40.0,-0.8855936010072,-0.2181843088335302
73368,936.0,24.0,-1.0430645692292355,-0.4387517227538799
73369,992.0,56.0,-0.6756323100444859,0.0023831050868195
73370,960.0,32.0,-0.8855936010072,-0.328468015793705
73371,1032.0,72.0,-0.4131806963410933,0.2229505190071692
73372,1016.0,16.0,-0.5181613418224503,-0.5490354297140548
73373,1000.0,16.0,-0.6231419873038073,-0.5490354297140548
73374,968.0,32.0,-0.8331032782665214,-0.328468015793705
73375,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73376,1008.0,32.0,-0.5706516645631288,-0.328468015793705
73377,1008.0,0.0,-0.5706516645631288,-0.7696028436344046
73378,984.0,24.0,-0.7281226327851644,-0.4387517227538799
73379,1008.0,24.0,-0.5706516645631288,-0.4387517227538799
73380,992.0,16.0,-0.6756323100444859,-0.5490354297140548
73381,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73382,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73383,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73384,968.0,0.0,-0.8331032782665214,-0.7696028436344046
73385,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73386,992.0,16.0,-0.6756323100444859,-0.5490354297140548
73387,952.0,40.0,-0.9380839237478784,-0.2181843088335302
73388,984.0,32.0,-0.7281226327851644,-0.328468015793705
73389,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73390,1048.0,56.0,-0.3082000508597362,0.0023831050868195
73391,1040.0,8.0,-0.3606903736004147,-0.6593191366742297
73392,1032.0,8.0,-0.4131806963410933,-0.6593191366742297
73393,1024.0,8.0,-0.4656710190817718,-0.6593191366742297
73394,976.0,48.0,-0.7806129555258429,-0.1079006018733553
73395,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73396,1040.0,72.0,-0.3606903736004147,0.2229505190071692
73397,1008.0,32.0,-0.5706516645631288,-0.328468015793705
73398,992.0,16.0,-0.6756323100444859,-0.5490354297140548
73399,992.0,0.0,-0.6756323100444859,-0.7696028436344046
73400,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73401,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73402,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73403,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73404,936.0,40.0,-1.0430645692292355,-0.2181843088335302
73405,920.0,16.0,-1.1480452147105926,-0.5490354297140548
73406,952.0,32.0,-0.9380839237478784,-0.328468015793705
73407,952.0,0.0,-0.9380839237478784,-0.7696028436344046
73408,920.0,32.0,-1.1480452147105926,-0.328468015793705
73409,944.0,24.0,-0.990574246488557,-0.4387517227538799
73410,992.0,48.0,-0.6756323100444859,-0.1079006018733553
73411,992.0,0.0,-0.6756323100444859,-0.7696028436344046
73412,992.0,0.0,-0.6756323100444859,-0.7696028436344046
73413,1000.0,8.0,-0.6231419873038073,-0.6593191366742297
73414,976.0,24.0,-0.7806129555258429,-0.4387517227538799
73415,936.0,40.0,-1.0430645692292355,-0.2181843088335302
73416,944.0,8.0,-0.990574246488557,-0.6593191366742297
73417,976.0,32.0,-0.7806129555258429,-0.328468015793705
73418,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73419,960.0,16.0,-0.8855936010072,-0.5490354297140548
73420,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73421,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73422,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73423,952.0,24.0,-0.9380839237478784,-0.4387517227538799
73424,944.0,8.0,-0.990574246488557,-0.6593191366742297
73425,952.0,8.0,-0.9380839237478784,-0.6593191366742297
73426,936.0,16.0,-1.0430645692292355,-0.5490354297140548
73427,944.0,8.0,-0.990574246488557,-0.6593191366742297
73428,960.0,16.0,-0.8855936010072,-0.5490354297140548
73429,936.0,24.0,-1.0430645692292355,-0.4387517227538799
73430,936.0,0.0,-1.0430645692292355,-0.7696028436344046
73431,1008.0,72.0,-0.5706516645631288,0.2229505190071692
73432,976.0,32.0,-0.7806129555258429,-0.328468015793705
73433,960.0,16.0,-0.8855936010072,-0.5490354297140548
73434,944.0,16.0,-0.990574246488557,-0.5490354297140548
73435,936.0,8.0,-1.0430645692292355,-0.6593191366742297
73436,936.0,0.0,-1.0430645692292355,-0.7696028436344046
73437,920.0,16.0,-1.1480452147105926,-0.5490354297140548
73438,920.0,0.0,-1.1480452147105926,-0.7696028436344046
73439,952.0,32.0,-0.9380839237478784,-0.328468015793705
73440,888.0,64.0,-1.3580065056733066,0.1126668120469944
73441,952.0,64.0,-0.9380839237478784,0.1126668120469944
73442,960.0,8.0,-0.8855936010072,-0.6593191366742297
73443,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73444,952.0,16.0,-0.9380839237478784,-0.5490354297140548
73445,952.0,0.0,-0.9380839237478784,-0.7696028436344046
73446,960.0,8.0,-0.8855936010072,-0.6593191366742297
73447,952.0,8.0,-0.9380839237478784,-0.6593191366742297
73448,904.0,48.0,-1.2530258601919495,-0.1079006018733553
73449,912.0,8.0,-1.200535537451271,-0.6593191366742297
73450,936.0,24.0,-1.0430645692292355,-0.4387517227538799
73451,984.0,48.0,-0.7281226327851644,-0.1079006018733553
73452,968.0,16.0,-0.8331032782665214,-0.5490354297140548
73453,960.0,8.0,-0.8855936010072,-0.6593191366742297
73454,944.0,16.0,-0.990574246488557,-0.5490354297140548
73455,960.0,16.0,-0.8855936010072,-0.5490354297140548
73456,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73457,968.0,0.0,-0.8331032782665214,-0.7696028436344046
73458,928.0,40.0,-1.095554891969914,-0.2181843088335302
73459,904.0,24.0,-1.2530258601919495,-0.4387517227538799
73460,936.0,32.0,-1.0430645692292355,-0.328468015793705
73461,944.0,8.0,-0.990574246488557,-0.6593191366742297
73462,944.0,0.0,-0.990574246488557,-0.7696028436344046
73463,912.0,32.0,-1.200535537451271,-0.328468015793705
73464,984.0,72.0,-0.7281226327851644,0.2229505190071692
73465,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73466,992.0,16.0,-0.6756323100444859,-0.5490354297140548
73467,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73468,952.0,32.0,-0.9380839237478784,-0.328468015793705
73469,928.0,24.0,-1.095554891969914,-0.4387517227538799
73470,944.0,16.0,-0.990574246488557,-0.5490354297140548
73471,976.0,32.0,-0.7806129555258429,-0.328468015793705
73472,920.0,56.0,-1.1480452147105926,0.0023831050868195
73473,928.0,8.0,-1.095554891969914,-0.6593191366742297
73474,976.0,48.0,-0.7806129555258429,-0.1079006018733553
73475,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73476,984.0,0.0,-0.7281226327851644,-0.7696028436344046
73477,960.0,24.0,-0.8855936010072,-0.4387517227538799
73478,944.0,16.0,-0.990574246488557,-0.5490354297140548
73479,920.0,24.0,-1.1480452147105926,-0.4387517227538799
73480,952.0,32.0,-0.9380839237478784,-0.328468015793705
73481,944.0,8.0,-0.990574246488557,-0.6593191366742297
73482,920.0,24.0,-1.1480452147105926,-0.4387517227538799
73483,936.0,16.0,-1.0430645692292355,-0.5490354297140548
73484,960.0,24.0,-0.8855936010072,-0.4387517227538799
73485,976.0,16.0,-0.7806129555258429,-0.5490354297140548
73486,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73487,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73488,928.0,40.0,-1.095554891969914,-0.2181843088335302
73489,928.0,0.0,-1.095554891969914,-0.7696028436344046
73490,976.0,48.0,-0.7806129555258429,-0.1079006018733553
73491,936.0,40.0,-1.0430645692292355,-0.2181843088335302
73492,944.0,8.0,-0.990574246488557,-0.6593191366742297
73493,944.0,0.0,-0.990574246488557,-0.7696028436344046
73494,928.0,16.0,-1.095554891969914,-0.5490354297140548
73495,944.0,16.0,-0.990574246488557,-0.5490354297140548
73496,976.0,32.0,-0.7806129555258429,-0.328468015793705
73497,920.0,56.0,-1.1480452147105926,0.0023831050868195
73498,904.0,16.0,-1.2530258601919495,-0.5490354297140548
73499,912.0,8.0,-1.200535537451271,-0.6593191366742297
73500,952.0,40.0,-0.9380839237478784,-0.2181843088335302
73501,936.0,16.0,-1.0430645692292355,-0.5490354297140548
73502,936.0,0.0,-1.0430645692292355,-0.7696028436344046
73503,1000.0,64.0,-0.6231419873038073,0.1126668120469944
73504,968.0,32.0,-0.8331032782665214,-0.328468015793705
73505,992.0,24.0,-0.6756323100444859,-0.4387517227538799
73506,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73507,944.0,40.0,-0.990574246488557,-0.2181843088335302
73508,920.0,24.0,-1.1480452147105926,-0.4387517227538799
73509,968.0,48.0,-0.8331032782665214,-0.1079006018733553
73510,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73511,960.0,16.0,-0.8855936010072,-0.5490354297140548
73512,952.0,8.0,-0.9380839237478784,-0.6593191366742297
73513,944.0,8.0,-0.990574246488557,-0.6593191366742297
73514,960.0,16.0,-0.8855936010072,-0.5490354297140548
73515,944.0,16.0,-0.990574246488557,-0.5490354297140548
73516,984.0,40.0,-0.7281226327851644,-0.2181843088335302
73517,912.0,72.0,-1.200535537451271,0.2229505190071692
73518,928.0,16.0,-1.095554891969914,-0.5490354297140548
73519,960.0,32.0,-0.8855936010072,-0.328468015793705
73520,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73521,976.0,8.0,-0.7806129555258429,-0.6593191366742297
73522,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73523,976.0,0.0,-0.7806129555258429,-0.7696028436344046
73524,992.0,16.0,-0.6756323100444859,-0.5490354297140548
73525,992.0,0.0,-0.6756323100444859,-0.7696028436344046
73526,952.0,40.0,-0.9380839237478784,-0.2181843088335302
73527,912.0,40.0,-1.200535537451271,-0.2181843088335302
73528,944.0,32.0,-0.990574246488557,-0.328468015793705
73529,960.0,16.0,-0.8855936010072,-0.5490354297140548
73530,952.0,8.0,-0.9380839237478784,-0.6593191366742297
73531,936.0,16.0,-1.0430645692292355,-0.5490354297140548
73532,944.0,8.0,-0.990574246488557,-0.6593191366742297
73533,952.0,8.0,-0.9380839237478784,-0.6593191366742297
73534,960.0,8.0,-0.8855936010072,-0.6593191366742297
73535,952.0,8.0,-0.9380839237478784,-0.6593191366742297
73536,936.0,16.0,-1.0430645692292355,-0.5490354297140548
73537,928.0,8.0,-1.095554891969914,-0.6593191366742297
73538,944.0,16.0,-0.990574246488557,-0.5490354297140548
73539,960.0,16.0,-0.8855936010072,-0.5490354297140548
73540,952.0,8.0,-0.9380839237478784,-0.6593191366742297
73541,1024.0,72.0,-0.4656710190817718,0.2229505190071692
73542,976.0,48.0,-0.7806129555258429,-0.1079006018733553
73543,1032.0,56.0,-0.4131806963410933,0.0023831050868195
73544,1008.0,24.0,-0.5706516645631288,-0.4387517227538799
73545,960.0,48.0,-0.8855936010072,-0.1079006018733553
73546,944.0,16.0,-0.990574246488557,-0.5490354297140548
73547,960.0,16.0,-0.8855936010072,-0.5490354297140548
73548,960.0,0.0,-0.8855936010072,-0.7696028436344046
73549,984.0,24.0,-0.7281226327851644,-0.4387517227538799
73550,984.0,0.0,-0.7281226327851644,-0.7696028436344046
73551,920.0,64.0,-1.1480452147105926,0.1126668120469944
73552,984.0,64.0,-0.7281226327851644,0.1126668120469944
73553,1008.0,24.0,-0.5706516645631288,-0.4387517227538799
73554,1016.0,8.0,-0.5181613418224503,-0.6593191366742297
73555,968.0,48.0,-0.8331032782665214,-0.1079006018733553
73556,960.0,8.0,-0.8855936010072,-0.6593191366742297
73557,1016.0,56.0,-0.5181613418224503,0.0023831050868195
73558,1000.0,16.0,-0.6231419873038073,-0.5490354297140548
73559,992.0,8.0,-0.6756323100444859,-0.6593191366742297
73560,936.0,56.0,-1.0430645692292355,0.0023831050868195
73561,1000.0,64.0,-0.6231419873038073,0.1126668120469944
73562,984.0,16.0,-0.7281226327851644,-0.5490354297140548
73563,944.0,40.0,-0.990574246488557,-0.2181843088335302
73564,944.0,0.0,-0.990574246488557,-0.7696028436344046
73565,936.0,8.0,-1.0430645692292355,-0.6593191366742297
73566,872.0,64.0,-1.4629871511546635,0.1126668120469944
73567,1000.0,128.0,-0.6231419873038073,0.9949364677283932
73568,976.0,24.0,-0.7806129555258429,-0.4387517227538799
73569,984.0,8.0,-0.7281226327851644,-0.6593191366742297
73570,960.0,24.0,-0.8855936010072,-0.4387517227538799
73571,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73572,968.0,0.0,-0.8331032782665214,-0.7696028436344046
73573,944.0,24.0,-0.990574246488557,-0.4387517227538799
73574,928.0,16.0,-1.095554891969914,-0.5490354297140548
73575,976.0,48.0,-0.7806129555258429,-0.1079006018733553
73576,936.0,40.0,-1.0430645692292355,-0.2181843088335302
73577,960.0,24.0,-0.8855936010072,-0.4387517227538799
73578,968.0,8.0,-0.8331032782665214,-0.6593191366742297
73579,872.0,96.0,-1.4629871511546635,0.5538016398876938
